)	O
№	O
1	O
⋯	O
。	O

L	O
胰	B-Drug
岛	I-Drug
素	I-Drug
促	I-Drug
泌	I-Drug
剂	I-Drug
的	O
降	O
糖	O
机	O
制	O
L	O
一	O
、	O
促	O
胰	O
岛	O
素	O
分	O
泌	O
作	O
用	O
L	O
现	O
有	O
胰	B-Drug
岛	I-Drug
素	I-Drug
促	I-Drug
泌	I-Drug
剂	I-Drug
均	O
通	O
过	O
与	O
胰	B-Anatomy
岛	I-Anatomy
B	I-Anatomy
细	I-Anatomy
胞	I-Anatomy
膜	O
A	O
T	O
P	O
依	O
赖	O
钾	O
L	O
(	O
K	O
。	O

)	O
通	O
道	O
的	O
磺	B-Anatomy
脲	I-Anatomy
类	I-Anatomy
受	I-Anatomy
体	I-Anatomy
(	O
S	O
U	O
R	O
)	O
-	O
l	O
结	O
合	O
,	O
促	O
使	O
K	O
。	O

通	O
道	O
关	O
闭	O
,	O
L	O
从	O
而	O
刺	O
激	O
内	O
源	O
性	O
胰	O
岛	O
素	O
分	O
泌	O
。	O

促	O
胰	O
岛	O
素	O
分	O
泌	O
的	O
差	O
异	O
取	O
决	O
于	O
不	O
L	O
同	O
药	O
物	O
的	O
药	O
代	O
动	O
力	O
学	O
特	O
性	O
、	O
与	O
S	O
U	O
R	O
一	O
1	O
结	O
合	O
的	O
亲	O
和	O
力	O
以	O
及	O
解	O
离	O
速	O
L	O
度	O
”	O
⋯	O
。	O

K	O
。	O

通	O
道	O
也	O
存	O
在	O
于	O
其	O
他	O
许	O
多	O
组	O
织	O
,	O
包	O
括	O
大	B-Anatomy
脑	I-Anatomy
、	O
心	B-Anatomy
肌	I-Anatomy
和	O
血	B-Anatomy
L	I-Anatomy
管	I-Anatomy
平	I-Anatomy
滑	I-Anatomy
肌	I-Anatomy
细	I-Anatomy
胞	I-Anatomy
:	O
不	O
同	O
组	O
织	O
的	O
S	O
U	O
R	O
存	O
在	O
差	O
异	O
,	O
且	O
各	O
胰	B-Drug
岛	I-Drug
素	I-Drug
促	I-Drug
泌	I-Drug
L	I-Drug
剂	I-Drug
会	O
与	O
B	B-Anatomy
细	I-Anatomy
胞	I-Anatomy
不	O
同	O
分	O
子	O
量	O
的	O
S	O
U	O
R	O
受	O
体	O
结	O
合	O
,	O
这	O
些	O
是	O
其	O
产	O
牛	O
药	O
L	O
效	O
学	O
差	O
异	O
的	O
原	O
因	O
(	O
5	O
级	O
)	O
”	O
⋯	O
。	O

L	O
二	O
、	O
部	O
分	O
胰	O
岛	O
素	O
增	O
敏	O
作	O
用	O
L	O
近	O
年	O
采	O
用	O
葡	O
萄	O
糖	O
钳	O
夹	O
技	O
术	O
研	O
究	O
发	O
现	O
,	O
磺	B-Drug
脲	I-Drug
类	I-Drug
促	I-Drug
泌	I-Drug
剂	I-Drug
可	O
使	O
L	O
人	O
体	O
外	O
周	O
葡	O
萄	O
糖	O
利	O
用	O
增	O
加	O
1	O
0	O
%	O
~	O
5	O
2	O
%	O
(	O
平	O
均	O
2	O
9	O
%	O
)	O
,	O
但	O
大	O
多	O
数	O
L	O
学	O
者	O
认	O
为	O
,	O
此	O
作	O
用	O
可	O
能	O
主	O
要	O
是	O
继	O
发	O
于	O
葡	O
萄	O
糖	O
毒	O
性	O
作	O
用	O
的	O
改	O
善	O
L	O
表	O
2	O
常	O
用	O
胰	B-Drug
岛	I-Drug
素	I-Drug
促	I-Drug
泌	I-Drug
剂	I-Drug
的	O
药	O
理	O
特	O
点	O
L	O
胰	B-Drug
岛	I-Drug
素	I-Drug
促	I-Drug
泌	I-Drug
剂	I-Drug
L	O
剂	O
量	O
范	O
围	O
L	O
(	O
m	O
g	O
/	O
d	O
)	O
L	O
服	O
药	O
次	O
数	O
L	O
(	O
次	O
/	O
d	O
)	O
L	O
达	O
峰	O
时	O
间	O
L	O
(	O
h	O
)	O
L	O
专	O
搴	O
翌	O
S	O
代	O
谢	O
产	O
物	O
S	O
排	O
泄	O
途	O
径	O
L	O
L	O
1	O
1	O
,	O
L	O
磺	B-Drug
脲	I-Drug
类	I-Drug
促	I-Drug
泌	I-Drug
剂	I-Drug
L	O
短	B-Drug
效	I-Drug
促	I-Drug
泌	I-Drug
剂	I-Drug
L	O
格	B-Drug
列	I-Drug
喹	I-Drug
酮	I-Drug
L	O
格	B-Drug
列	I-Drug
吡	I-Drug
嗪	I-Drug
L	O
中	B-Drug
长	I-Drug
效	I-Drug
促	I-Drug
泌	I-Drug
剂	I-Drug
L	O
普	O
通	O
剂	O
型	O
L	O
格	B-Drug
列	I-Drug
本	I-Drug
脲	I-Drug
L	O
格	B-Drug
剜	I-Drug
美	I-Drug
脲	I-Drug
L	O
格	B-Drug
列	I-Drug
齐	I-Drug
特	I-Drug
L	O
改	O
良	O
剂	O
型	O
L	O
格	B-Drug
列	I-Drug
毗	I-Drug
嗪	I-Drug
控	I-Drug
释	I-Drug
片	I-Drug
L	O
格	B-Drug
列	I-Drug
齐	I-Drug
特	I-Drug
缓	I-Drug
释	I-Drug
片	I-Drug
L	O
格	B-Drug
列	I-Drug
奈	I-Drug
类	I-Drug
促	I-Drug
泌	I-Drug
剂	I-Drug
(	O
短	B-Drug
效	I-Drug
促	I-Drug
泌	I-Drug
剂	I-Drug
)	O
L	O
瑞	B-Drug
格	I-Drug
列	I-Drug
余	I-Drug
L	O
那	B-Drug
格	I-Drug
列	I-Drug
奈	I-Drug
L	O
1	O
5	O
.	O
1	O
S	O
8	O
0	O
L	O
2	O
.	O
5	O
.	O
2	O
5	O
L	O
8	O
L	O
1	O
.	O
2	O
5	O
.	O
2	O
0	O
L	O
1	O
_	O
6	O
L	O
4	O
0	O
-	O
3	O
2	O
0	O
L	O
1	O
.	O
3	O
L	O
2	O
—	O
3	O
L	O
1	O
.	O
3	O
L	O
1	O
L	O
1	O
.	O
2	O
L	O
5	O
.	O
2	O
0	O
S	O
l	O
L	O
3	O
0	O
—	O
1	O
2	O
0	O
S	O
1	O
L	O
1	O
.	O
5	O
—	O
1	O
2	O
“	O
S	O
3	O
L	O
1	O
8	O
0	O
-	O
3	O
6	O
0	O
“	O
S	O
3	O
L	O
l	O
S	O
4	O
-	O
4	O
S	O
5	O
L	O
l	O
一	O
3	O
L	O
1	O
-	O
2	O
L	O
2	O
4	O
L	O
~	O
4	O
S	O
1	O
0	O
L	O
2	O
0	O
S	O
5	O
S	O
9	O
L	O
5	O
S	O
1	O
0	O
—	O
1	O
2	O
L	O
给	O
药	O
数	O
天	O
后	O
稳	O
定	O
S	O
一	O
L	O
6	O
S	O
一	O
L	O
O	O
.	O
7	O
5	O
L	O
O	O
.	O
5	O
.	O
1	O
S	O
9	O
L	O
1	O
L	O
1	O
.	O
2	O
5	O
L	O
无	O
活	O
性	O
S	O
肝	B-Anatomy
脏	I-Anatomy
L	O
无	O
活	O
性	O
S	O
肾	B-Anatomy
脏	I-Anatomy
8	O
0	O
%	O
、	O
胆	B-Anatomy
道	I-Anatomy
2	O
0	O
%	O
L	O
有	O
活	O
性	O
S	O
肾	B-Anatomy
脏	I-Anatomy
5	O
0	O
%	O
、	O
胆	B-Anatomy
道	I-Anatomy
5	O
0	O
%	O
L	O
有	O
活	O
性	O
S	O
肾	B-Anatomy
脏	I-Anatomy
6	O
0	O
%	O
、	O
胆	B-Anatomy
道	I-Anatomy
4	O
0	O
%	O
L	O
无	O
活	O
件	O
S	O
盯	O
脏	O
/	O
肾	B-Anatomy
脏	I-Anatomy
L	O
无	O
活	O
性	O
S	O
肾	B-Anatomy
脏	I-Anatomy
8	O
0	O
%	O
、	O
胆	B-Anatomy
道	I-Anatomy
2	O
0	O
%	O
L	O
无	O
活	O
性	O
S	O
肝	B-Anatomy
脏	I-Anatomy
/	O
肾	B-Anatomy
脏	I-Anatomy
L	O
无	O
活	O
性	O
S	O
胆	B-Disease
道	I-Disease
L	O
肾	B-Anatomy
脏	I-Anatomy
L	O
滓	O
:	O
8	O
:	O
常	O
规	O
最	O
大	O
有	O
效	O
剂	O
量	O
;	O
“	O
:	O
剂	O
量	O
分	O
成	O
3	B-Frequency
次	I-Frequency
,	O
每	O
餐	B-Method
前	I-Method
服	O
1	B-Amount
份	I-Amount
L	O
(	O
5	O
级	O
)	O
”	O
J	O
。	O

L	O
三	O
、	O
其	O
他	O
降	O
糖	O
机	O
制	O
L	O
磺	B-Drug
脲	I-Drug
类	I-Drug
促	I-Drug
泌	I-Drug
剂	I-Drug
还	O
可	O
以	O
通	O
过	O
其	O
他	O
机	O
制	O
降	O
低	O
血	B-Test
糖	I-Test
。	O

S	O
i	O
m	O
o	O
n	O
s	O
o	O
n	O
L	O
等	O
‘	O
2	O
0	O
]	O
和	O
B	O
e	O
s	O
t	O
等	O
‘	O
2	O
1	O
S	O
3	O
证	O
明	O
了	O
磺	O
脲	O
类	O
促	O
泌	O
剂	O
降	O
低	O
空	B-Test
腹	I-Test
血	I-Test
糖	I-Test
的	O
作	O
用	O
还	O
L	O
与	O
其	O
抑	O
制	O
基	O
础	O
肝	O
糖	O
的	O
生	O
成	O
密	O
切	O
相	O
关	O
(	O
5	O
级	O
)	O
。	O

L	O
胰	B-Drug
岛	I-Drug
素	I-Drug
促	I-Drug
泌	I-Drug
剂	I-Drug
的	O
临	O
床	O
效	O
果	O
L	O
一	O
、	O
降	O
糖	O
效	O
果	O
L	O
胰	B-Drug
岛	I-Drug
素	I-Drug
促	I-Drug
泌	I-Drug
剂	I-Drug
降	O
糖	O
作	O
用	O
强	O
,	O
且	O
降	O
糖	O
作	O
用	O
在	O
常	O
规	O
剂	O
量	O
内	O
呈	O
L	O
剂	O
量	O
依	O
赖	O
性	O
,	O
除	O
那	B-Drug
格	I-Drug
列	I-Drug
奈	I-Drug
外	O
单	O
药	O
治	O
疗	O
一	O
般	O
可	O
平	O
均	O
降	O
低	O
H	B-Test
B	I-Test
A	I-Test
1	I-Test
C	I-Test
S	O
S	O
,	O
L	O
2	O
%	O
左	O
右	O
,	O
甚	O
至	O
降	O
低	O
2	O
%	O
以	O
上	O
(	O
5	O
级	O
)	O
。	O

2	O
“	O
;	O
且	O
患	O
者	O
基	O
线	O
H	B-Test
B	I-Test
A	I-Test
1	I-Test
C	I-Test
S	O
S	O
越	O
L	O
高	O
,	O
服	O
用	O
胰	B-Drug
岛	I-Drug
素	I-Drug
促	I-Drug
泌	I-Drug
剂	I-Drug
治	O
疗	O
后	O
H	B-Test
B	I-Test
A	I-Test
1	I-Test
C	I-Test
S	O
S	O
=	O
的	O
降	O
低	O
幅	O
度	O
越	O
大	O
(	O
2	O
b	O
L	O
级	O
)	O
㈣	O
。	O

L	O
1	O
.	O
磺	B-Drug
脲	I-Drug
类	I-Drug
促	I-Drug
泌	I-Drug
剂	I-Drug
:	O
磺	B-Drug
脲	I-Drug
类	I-Drug
促	I-Drug
泌	I-Drug
剂	I-Drug
是	O
一	O
类	O
应	O
用	O
时	O
间	O
长	O
、	O
降	O
糖	O
L	O
疗	O
效	O
肯	O
定	O
、	O
安	O
全	O
性	O
高	O
的	O
降	B-Drug
糖	I-Drug
药	I-Drug
物	I-Drug
。	O

L	O
(	O
1	O
)	O
短	B-Drug
效	I-Drug
促	I-Drug
泌	I-Drug
剂	I-Drug
:	O
短	B-Drug
效	I-Drug
磺	I-Drug
脲	I-Drug
类	I-Drug
及	O
格	B-Drug
列	I-Drug
奈	I-Drug
类	I-Drug
促	I-Drug
泌	I-Drug
剂	I-Drug
半	O
哀	O
期	O
短	O
,	O
L	O
作	O
用	O
迅	O
速	O
,	O
主	O
要	O
降	O
低	O
2	B-Disease
型	I-Disease
糖	I-Disease
尿	I-Disease
病	I-Disease
患	O
者	O
餐	B-Test
后	I-Test
血	I-Test
糖	I-Test
,	O
主	O
要	O
包	O
括	O
:	O
格	B-Drug
列	I-Drug
L	I-Drug
喹	I-Drug
酮	I-Drug
和	O
格	B-Drug
列	I-Drug
吡	I-Drug
嗪	I-Drug
、	O
瑞	B-Drug
格	I-Drug
列	I-Drug
奈	I-Drug
和	O
那	B-Drug
格	I-Drug
列	I-Drug
奈	I-Drug
等	O
。	O

L	O
(	O
2	O
)	O
中	B-Drug
长	I-Drug
效	I-Drug
促	I-Drug
泌	I-Drug
剂	I-Drug
:	O
中	B-Drug
长	I-Drug
效	I-Drug
磺	I-Drug
脲	I-Drug
类	I-Drug
促	I-Drug
泌	I-Drug
剂	I-Drug
半	O
衰	O
期	O
长	O
,	O
作	O
用	O
较	O
L	O
持	O
久	O
,	O
明	O
显	O
降	O
低	O
2	B-Disease
型	I-Disease
糖	I-Disease
尿	I-Disease
病	I-Disease
患	O
者	O
空	B-Test
腹	I-Test
和	I-Test
餐	I-Test
后	I-Test
血	I-Test
糖	I-Test
。	O

包	O
括	O
自	O
身	O
半	O
L	O
衰	O
期	O
较	O
长	O
的	O
普	B-Drug
通	I-Drug
剂	I-Drug
型	I-Drug
磺	I-Drug
脲	I-Drug
类	I-Drug
促	I-Drug
泌	I-Drug
剂	I-Drug
,	O
如	O
格	B-Drug
列	I-Drug
本	I-Drug
脲	I-Drug
和	O
格	B-Drug
列	I-Drug
美	I-Drug
脲	I-Drug
,	O
L	O
以	O
及	O
剂	O
型	O
改	O
良	O
后	O
的	O
缓	O
控	O
释	O
制	O
剂	O
,	O
如	O
格	B-Drug
列	I-Drug
齐	I-Drug
特	I-Drug
缓	I-Drug
释	I-Drug
片	I-Drug
、	O
格	B-Drug
列	I-Drug
吡	I-Drug
嗪	I-Drug
L	I-Drug
控	I-Drug
释	I-Drug
片	I-Drug
。	O

格	B-Drug
列	I-Drug
本	I-Drug
脲	I-Drug
与	O
B	B-Anatomy
细	I-Anatomy
胞	I-Anatomy
膜	I-Anatomy
S	O
U	O
R	O
亲	O
和	O
力	O
强	O
,	O
降	O
糖	O
疗	O
效	O
强	O
,	O
但	O
L	O
低	B-Symptom
血	I-Symptom
糖	I-Symptom
的	O
发	O
生	O
率	O
高	O
(	O
1	O
a	O
级	O
)	O
。	O

2	O
“	O
:	O
格	B-Drug
列	I-Drug
美	I-Drug
脲	I-Drug
与	O
B	B-Anatomy
细	I-Anatomy
胞	I-Anatomy
膜	O
S	O
U	O
R	O
结	O
L	O
合	O
及	O
解	O
离	O
的	O
速	O
度	O
较	O
格	B-Drug
列	I-Drug
本	I-Drug
脲	I-Drug
为	O
快	O
,	O
低	B-Symptom
血	I-Symptom
糖	I-Symptom
发	O
生	O
率	O
有	O
所	O
降	O
低	O
(	O
2	O
b	O
L	O
级	O
)	O
归	O
}	O
”	O
1	O
;	O
且	O
在	O
血	B-Test
糖	I-Test
控	O
制	O
相	O
同	O
的	O
情	O
况	O
下	O
格	B-Drug
列	I-Drug
美	I-Drug
脲	I-Drug
较	O
格	B-Drug
列	I-Drug
本	I-Drug
脲	I-Drug
治	O
L	O
疗	O
时	O
的	O
空	B-Test
腹	I-Test
及	I-Test
餐	I-Test
后	I-Test
胰	I-Test
岛	I-Test
素	I-Test
和	O
c	B-Test
肽	I-Test
水	O
平	O
为	O
低	O
(	O
2	O
b	O
级	O
)	O
[	O
2	O
6	O
,	O
2	O
7	O
1	O
。	O

格	B-Drug
列	I-Drug
L	I-Drug
吡	I-Drug
嗪	I-Drug
控	I-Drug
释	I-Drug
片	I-Drug
通	O
过	O
胃	O
肠	O
道	O
治	O
疗	O
系	O
统	O
(	O
G	O
I	O
T	O
S	O
)	O
技	O
术	O
实	O
现	O
控	O
释	O
,	O
格	B-Drug
列	I-Drug
齐	I-Drug
L	I-Drug
特	I-Drug
缓	I-Drug
释	I-Drug
片	I-Drug
采	O
用	O
以	O
亲	O
水	O
性	O
羟	O
丙	O
甲	O
纤	O
维	O
素	O
为	O
基	O
质	O
的	O
缓	O
释	O
技	O
术	O
,	O
可	O
保	O
L	O
持	O
全	O
天	O
血	O
药	O
浓	O
度	O
平	O
稳	O
。	O

其	O
活	O
性	O
成	O
分	O
的	O
释	O
放	O
更	O
符	O
合	O
2	B-Disease
型	I-Disease
糖	I-Disease
尿	I-Disease
病	I-Disease
L	O
患	O
者	O
2	B-Test
4	I-Test
S	I-Test
h	I-Test
血	I-Test
糖	I-Test
变	O
化	O
特	O
点	O
,	O
低	O
『	O
f	O
『	O
【	O
糖	O
尤	O
其	O
是	O
严	O
重	O
低	O
帆	O
糖	O
的	O
发	O
生	O
更	O
少	O
L	O
(	O
4	O
级	O
)	O
㈨	O
。	O

L	O
2	O
.	O
格	B-Drug
列	I-Drug
奈	I-Drug
类	I-Drug
促	I-Drug
泌	I-Drug
剂	I-Drug
:	O
格	B-Drug
列	I-Drug
奈	I-Drug
类	I-Drug
促	I-Drug
泌	I-Drug
剂	I-Drug
直	O
接	O
刺	O
激	O
胰	B-Anatomy
岛	I-Anatomy
p	I-Anatomy
细	I-Anatomy
胞	I-Anatomy
L	O
分	O
泌	O
胰	O
岛	O
素	O
,	O
其	O
最	O
大	O
特	O
点	O
是	O
改	O
善	O
早	O
相	O
分	O
泌	O
,	O
起	O
效	O
快	O
、	O
作	O
用	O
时	O
间	O
L	O
短	O
,	O
以	O
降	O
低	O
餐	B-Test
后	I-Test
血	I-Test
糖	I-Test
为	O
主	O
,	O
且	O
低	B-Symptom
血	I-Symptom
糖	I-Symptom
风	O
险	O
小	O
、	O
受	O
l	O
肾	B-Test
功	I-Test
能	I-Test
影	O
响	O
小	O
L	O
(	O
3	O
b	O
级	O
)	O
。	O

2	O
⋯	O
。	O

一	O
般	O
需	O
1	B-Frequency
日	I-Frequency
多	I-Frequency
次	I-Frequency
服	O
用	O
。	O

L	O
-	O
二	O
、	O
减	O
少	O
或	O
延	O
缓	O
微	B-Disease
血	I-Disease
管	I-Disease
及	I-Disease
大	I-Disease
血	I-Disease
管	I-Disease
并	I-Disease
发	I-Disease
症	I-Disease
发	O
生	O
和	O
发	O
展	O
的	O
效	O
果	O
L	O
1	O
.	O
微	B-Disease
血	I-Disease
管	I-Disease
并	I-Disease
发	I-Disease
症	I-Disease
:	O
U	O
K	O
P	O
D	O
S	O
证	O
实	O
,	O
以	O
氯	B-Drug
磺	I-Drug
丙	I-Drug
脲	I-Drug
、	O
格	B-Drug
列	I-Drug
本	I-Drug
脲	I-Drug
为	O
L	O
基	O
础	O
的	O
降	O
糖	O
治	O
疗	O
,	O
可	O
减	O
少	O
新	O
诊	O
断	O
2	B-Disease
型	I-Disease
糖	I-Disease
尿	I-Disease
病	I-Disease
患	O
者	O
的	O
微	B-Anatomy
血	I-Anatomy
管	I-Anatomy
复	O
合	O
L	O
终	O
点	O
风	O
险	O
2	O
5	O
%	O
(	O
P	O
=	O
0	O
.	O
0	O
0	O
9	O
S	O
9	O
)	O
,	O
其	O
中	O
视	B-Disease
网	I-Disease
膜	I-Disease
病	I-Disease
变	I-Disease
风	O
险	O
下	O
降	O
2	O
9	O
%	O
L	O
(	O
P	O
=	O
0	O
.	O
0	O
0	O
3	O
1	O
,	O
1	O
b	O
级	O
)	O
。	O

7	O
S	O
o	O
;	O
9	O
年	O
随	O
防	O
时	O
微	B-Symptom
量	I-Symptom
白	I-Symptom
蛋	I-Symptom
白	I-Symptom
尿	I-Symptom
和	O
大	B-Symptom
量	I-Symptom
白	I-Symptom
蛋	I-Symptom
白	I-Symptom
L	I-Symptom
尿	I-Symptom
发	O
生	O
的	O
相	O
对	O
风	O
险	O
分	O
别	O
下	O
降	O
2	O
4	O
%	O
(	O
P	O
=	O
0	O
.	O
0	O
0	O
0	O
S	O
6	O
2	O
)	O
和	O
3	O
3	O
%	O
(	O
P	O
=	O
L	O
0	O
.	O
0	O
2	O
6	O
,	O
1	O
b	O
级	O
)	O
口	O
⋯	O
。	O

A	O
D	O
V	O
A	O
N	O
C	O
E	O
对	O
病	B-Symptom
程	I-Symptom
较	I-Symptom
长	I-Symptom
,	O
合	B-Symptom
并	I-Symptom
心	I-Symptom
血	I-Symptom
管	I-Symptom
高	I-Symptom
危	I-Symptom
因	I-Symptom
L	I-Symptom
素	I-Symptom
的	O
2	B-Disease
型	I-Disease
糖	I-Disease
尿	I-Disease
病	I-Disease
患	O
者	O
采	O
用	O
以	O
格	B-Drug
列	I-Drug
齐	I-Drug
特	I-Drug
缓	I-Drug
释	I-Drug
片	I-Drug
为	O
基	O
础	O
的	O
降	O
糖	O
治	O
L	O
疗	O
,	O
主	O
要	O
微	B-Disease
血	I-Disease
管	I-Disease
事	I-Disease
件	I-Disease
减	O
少	O
1	O
4	O
%	O
(	O
P	O
:	O
0	O
.	O
0	O
1	O
)	O
,	O
肾	B-Disease
脏	I-Disease
事	I-Disease
件	I-Disease
减	O
少	O
2	O
1	O
%	O
L	O
(	O
P	O
=	O
0	O
.	O
0	O
0	O
6	O
,	O
l	O
b	O
级	O
)	O
。	O

9	O
】	O
。	O

L	O
2	O
.	O
大	B-Disease
血	I-Disease
管	I-Disease
并	I-Disease
发	I-Disease
症	I-Disease
:	O
对	O
新	O
诊	O
断	O
的	O
2	B-Disease
型	I-Disease
糖	I-Disease
尿	I-Disease
病	I-Disease
患	O
者	O
,	O
U	O
K	O
P	O
D	O
S	O
以	O
L	O
格	B-Drug
列	I-Drug
本	I-Drug
脲	I-Drug
和	O
氯	B-Drug
磺	I-Drug
丙	I-Drug
脲	I-Drug
为	O
基	O
础	O
的	O
降	O
糖	O
治	O
疗	O
,	O
其	O
后	O
续	O
研	O
究	O
5	O
年	O
随	O
访	O
L	O
未	O
显	O
示	O
明	O
显	O
的	O
大	B-Anatomy
血	I-Anatomy
管	I-Anatomy
获	O
益	O
,	O
1	O
0	O
年	O
随	O
访	O
心	B-Disease
肌	I-Disease
梗	I-Disease
死	I-Disease
风	O
险	O
下	O
降	O
1	O
5	O
%	O
L	O
(	O
P	O
=	O
0	O
.	O
叭	O
,	O
l	O
b	O
级	O
)	O
。	O

8	O
J	O
。	O

对	O
病	B-Symptom
程	I-Symptom
较	I-Symptom
长	I-Symptom
且	O
合	B-Symptom
并	I-Symptom
心	I-Symptom
血	I-Symptom
管	I-Symptom
高	I-Symptom
危	I-Symptom
因	I-Symptom
素	I-Symptom
的	O
患	O
L	O
者	O
,	O
A	O
D	O
V	O
A	O
N	O
C	O
E	O
发	O
现	O
以	O
格	B-Drug
列	I-Drug
齐	I-Drug
特	I-Drug
缓	I-Drug
释	I-Drug
片	I-Drug
为	O
基	O
础	O
的	O
降	O
糖	O
治	O
疗	O
5	O
年	O
,	O
L	O
H	B-Test
B	I-Test
A	I-Test
1	I-Test
C	I-Test
S	O
S	O
降	O
至	O
6	B-Test_Value
.	I-Test_Value
5	I-Test_Value
%	I-Test_Value
时	O
,	O
心	B-Anatomy
血	I-Anatomy
管	I-Anatomy
死	O
L	O
相	O
对	O
风	O
险	O
下	O
降	O
1	O
2	O
%	O
(	O
P	O
=	O
0	O
.	O
1	O
2	O
,	O
L	O
l	O
b	O
级	O
)	O
⋯	O
。	O

对	O
伴	O
有	O
持	B-Symptom
续	I-Symptom
性	I-Symptom
微	I-Symptom
量	I-Symptom
1	I-Symptom
3	I-Symptom
蛋	I-Symptom
白	I-Symptom
尿	I-Symptom
的	O
非	O
超	O
重	O
2	B-Disease
型	I-Disease
糖	I-Disease
尿	I-Disease
病	I-Disease
患	O
L	O
者	O
,	O
S	O
t	O
e	O
n	O
o	O
一	O
2	O
研	O
究	O
结	O
果	O
显	O
示	O
,	O
采	O
用	O
阻	O
格	B-Drug
列	I-Drug
齐	I-Drug
特	I-Drug
为	O
基	O
础	O
的	O
降	O
糖	O
治	O
疗	O
,	O
L	O
结	O
合	O
多	B-Treatment
因	I-Treatment
素	I-Treatment
强	I-Treatment
化	I-Treatment
干	I-Treatment
预	I-Treatment
,	O
心	B-Disease
血	I-Disease
管	I-Disease
疾	I-Disease
病	I-Disease
相	O
对	O
风	O
险	O
下	O
降	O
5	O
3	O
%	O
(	O
P	O
=	O
L	O
0	O
.	O
0	O
0	O
8	O
,	O
1	O
b	O
级	O
)	O
p	O
⋯	O
。	O

对	O
U	O
K	O
P	O
D	O
S	O
和	O
A	O
D	O
V	O
A	O
N	O
C	O
E	O
等	O
研	O
究	O
的	O
m	O
e	O
t	O
a	O
分	O
析	O
L	O
结	O
果	O
显	O
示	O
,	O
以	O
氯	B-Drug
磺	I-Drug
丙	I-Drug
脲	I-Drug
、	O
格	B-Drug
列	I-Drug
本	I-Drug
脲	I-Drug
和	O
格	B-Drug
列	I-Drug
齐	I-Drug
特	I-Drug
缓	I-Drug
释	I-Drug
片	I-Drug
为	O
基	O
础	O
的	O
L	O
降	O
糖	O
治	O
疗	O
可	O
使	O
2	B-Disease
型	I-Disease
糖	I-Disease
尿	I-Disease
病	I-Disease
患	O
者	O
非	B-Disease
致	I-Disease
死	I-Disease
性	I-Disease
心	I-Disease
肌	I-Disease
梗	I-Disease
死	I-Disease
风	O
险	O
显	O
著	O
降	O
L	O
低	O
1	O
7	O
%	O
、	O
冠	B-Disease
心	I-Disease
病	I-Disease
风	O
险	O
显	O
著	O
降	O
低	O
1	O
5	O
%	O
(	O
1	O
a	O
级	O
)	O
旧	O
⋯	O
。	O

L	O
三	O
、	O
降	O
低	O
全	O
因	O
死	O
亡	O
的	O
效	O
果	O
L	O
由	O
于	O
糖	B-Disease
尿	I-Disease
病	I-Disease
使	O
心	B-Disease
脏	I-Disease
病	I-Disease
或	O
卒	B-Disease
中	I-Disease
风	O
险	O
加	O
倍	O
,	O
多	O
数	O
医	O
牛	O
和	O
患	O
者	O
非	O
L	O
常	O
关	O
注	O
心	B-Disease
脑	I-Disease
血	I-Disease
管	I-Disease
疾	I-Disease
病	I-Disease
,	O
而	O
糖	B-Disease
尿	I-Disease
病	I-Disease
导	O
致	O
死	B-Disease
亡	I-Disease
的	O
其	O
他	O
因	O
素	O
却	O
较	O
少	O
受	O
L	O
到	O
关	O
注	O
。	O

近	O
期	O
的	O
一	O
项	O
研	O
究	O
显	O
示	O
,	O
4	O
0	O
%	O
的	O
糖	B-Disease
尿	I-Disease
病	I-Disease
患	O
者	O
死	O
于	O
非	B-Disease
心	I-Disease
血	I-Disease
L	I-Disease
管	I-Disease
疾	I-Disease
病	I-Disease
,	O
包	O
括	O
肾	B-Disease
病	I-Disease
、	O
感	B-Disease
染	I-Disease
、	O
癌	B-Disease
症	I-Disease
、	O
老	B-Disease
年	I-Disease
痴	I-Disease
呆	I-Disease
症	I-Disease
、	O
慢	B-Disease
性	I-Disease
阻	I-Disease
塞	I-Disease
性	I-Disease
肺	I-Disease
疾	I-Disease
L	I-Disease
病	I-Disease
、	O
神	B-Disease
经	I-Disease
系	I-Disease
统	I-Disease
疾	I-Disease
病	I-Disease
等	O
,	O
提	O
示	O
关	O
注	O
糖	B-Disease
尿	I-Disease
病	I-Disease
患	O
者	O
全	O
因	O
死	O
亡	O
非	O
常	O
重	O
要	O
L	O
(	O
2	O
b	O
级	O
)	O
[	O
3	O
3	O
。	O

A	O
D	O
V	O
A	O
N	O
C	O
E	O
显	O
示	O
以	O
格	B-Drug
列	I-Drug
齐	I-Drug
特	I-Drug
缓	O
释	O
片	O
为	O
基	O
础	O
的	O
强	O
化	O
L	O
降	O
糖	O
治	O
疗	O
组	O
,	O
随	O
访	O
5	O
年	O
,	O
全	O
因	O
死	O
亡	O
有	O
降	O
低	O
的	O
趋	O
势	O
(	O
1	O
b	O
级	O
)	O
F	O
g	O
]	O
。	O

L	O
U	O
K	O
P	O
D	O
S	O
试	O
验	O
后	O
继	O
续	O
1	O
0	O
年	O
的	O
随	O
访	O
结	O
果	O
显	O
示	O
:	O
格	B-Drug
列	I-Drug
本	I-Drug
脲	I-Drug
和	O
氯	B-Drug
磺	I-Drug
丙	I-Drug
L	I-Drug
脲	I-Drug
治	O
疗	O
组	O
的	O
患	O
者	O
,	O
全	O
因	O
死	O
